"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000128524",1222.88051998841,0.747637166392972,0.0611005919355699,12.2361689585814,1.99215951145603e-34,2.29737456023779e-33,"ATP6V1F","9296","ATPase H+ transporting V1 subunit F"
"ENSG00000135069",1446.47934428655,-2.98312261414143,0.243816304514527,-12.2351235701044,2.01797507097647e-34,2.32532576982417e-33,"PSAT1","29968","phosphoserine aminotransferase 1"
"ENSG00000157933",1780.14596929959,-0.709301608936321,0.0580165056701451,-12.2258588438449,2.26178523124979e-34,2.6042336514187e-33,"SKI","6497","SKI proto-oncogene"
"ENSG00000145882",187.164069026162,-1.72680321036463,0.141279539718105,-12.2225993502676,2.35434465397963e-34,2.70869098441465e-33,"PCYOX1L","78991","prenylcysteine oxidase 1 like"
"ENSG00000123572",236.272731250418,-1.52139515142029,0.124494333301514,-12.2205976053192,2.41304297820496e-34,2.77405830052923e-33,"NRK","203447","Nik related kinase"
"ENSG00000169018",1361.97372007011,0.713204538692989,0.0583655298951496,12.2196190109851,2.44226568702682e-34,2.80546466838669e-33,"FEM1B","10116","fem-1 homolog B"
"ENSG00000118515",1488.6084484041,0.917453979226014,0.0750863997565128,12.2186438849259,2.47173449918116e-34,2.83710459882648e-33,"SGK1","6446","serum/glucocorticoid regulated kinase 1"
"ENSG00000185619",1336.82680799654,0.709608947392926,0.0580911535177952,12.2154390887685,2.57109576871823e-34,2.94885676570967e-33,"PCGF3","10336","polycomb group ring finger 3"
"ENSG00000127526",1253.8762889388,-0.763573405896669,0.0625216785872849,-12.2129383463476,2.65137613320152e-34,3.03856776447309e-33,"SLC35E1","79939","solute carrier family 35 member E1"
"ENSG00000256235",1196.22690336321,0.78889636345628,0.0646024661176648,12.2115518317739,2.69695488846888e-34,3.08840102146498e-33,"SMIM3","85027","small integral membrane protein 3"
"ENSG00000164305",636.29664247171,-0.950781197213235,0.0779041737940725,-12.2044962536472,2.94123165261587e-34,3.3655180198954e-33,"CASP3","836","caspase 3"
"ENSG00000108306",435.282042419406,1.19050683632351,0.0976207003044377,12.1952294196909,3.29574496293903e-34,3.76824586996086e-33,"FBXL20","84961","F-box and leucine rich repeat protein 20"
"ENSG00000163874",213.558943046181,1.67978655033062,0.137746227241447,12.1947917120534,3.31350156780541e-34,3.78561132607102e-33,"ZC3H12A","80149","zinc finger CCCH-type containing 12A"
"ENSG00000125848",199.650095907471,1.82799949708751,0.149922809007907,12.1929378803935,3.38976612322773e-34,3.86974230241133e-33,"FLRT3","23767","fibronectin leucine rich transmembrane protein 3"
"ENSG00000118579",850.740188743467,0.856686698535104,0.0702852346643546,12.1887150640699,3.57006010114379e-34,4.07241066336356e-33,"MED28","80306","mediator complex subunit 28"
"ENSG00000136999",208.624713034725,1.73820713097306,0.142673808028211,12.1830850034462,3.82533397857161e-34,4.36022986668124e-33,"CCN3","4856","cellular communication network factor 3"
"ENSG00000101665",507.748585696702,1.14447386637632,0.0939452440880532,12.18235023482,3.85995985263945e-34,4.39629739630605e-33,"SMAD7","4092","SMAD family member 7"
"ENSG00000162063",289.064191665564,-1.43902141967166,0.118234328875981,-12.1709272878022,4.44009484745778e-34,5.05313651442724e-33,"CCNF","899","cyclin F"
"ENSG00000094804",151.872503780832,-2.13927748910244,0.175807313683889,-12.1683077016294,4.58489655040667e-34,5.21390473455968e-33,"CDC6","990","cell division cycle 6"
"ENSG00000136448",2155.30837159735,-0.613151620492802,0.0503943443303067,-12.1670720919383,4.65481551877948e-34,5.28933470437717e-33,"NMT1","4836","N-myristoyltransferase 1"
"ENSG00000197312",629.759400075765,0.97145714016207,0.0799150799382687,12.1561179806425,5.32285956345118e-34,6.04378306981074e-33,"DDI2","84301","DNA damage inducible 1 homolog 2"
"ENSG00000129003",1512.9911645932,0.829669609191283,0.0682579565899347,12.1549142494199,5.40184399332957e-34,6.12874340059209e-33,"VPS13C","54832","vacuolar protein sorting 13 homolog C"
"ENSG00000163431",648.670543428421,-2.82926158026152,0.232844473053943,-12.150864236344,5.67623762787582e-34,6.43510693535645e-33,"LMOD1","25802","leiomodin 1"
"ENSG00000168090",1806.4293177138,-0.658333440264472,0.0541816128996592,-12.1504954362223,5.70190169740705e-34,6.45923345245081e-33,"COPS6","10980","COP9 signalosome subunit 6"
"ENSG00000168824",98.7057455599554,3.01075542254412,0.247873958291648,12.1463159877476,6.00092069741008e-34,6.79274725333562e-33,"NSG1","27065","neuronal vesicle trafficking associated 1"
"ENSG00000121621",159.804551144518,-1.94494554363695,0.160513903531307,-12.1169911194491,8.58535191730959e-34,9.71073803202676e-33,"KIF18A","81930","kinesin family member 18A"
"ENSG00000149257",17453.2706387159,-0.534331532903308,0.0440995349018997,-12.1164890761759,8.63809006611555e-34,9.76289657932599e-33,"SERPINH1","871","serpin family H member 1"
"ENSG00000139233",224.918942191458,-1.54639402603087,0.127675146319316,-12.1119424618738,9.13059197885605e-34,1.03116218072322e-32,"LLPH","84298","LLP homolog, long-term synaptic facilitation factor"
"ENSG00000011028",11399.7780087561,0.541967891740679,0.0447632214982017,12.1074371683113,9.64611621988819e-34,1.08854870481403e-32,"MRC2","9902","mannose receptor C type 2"
"ENSG00000170775",730.655050204241,0.915884186311045,0.0756475143138777,12.1072608216953,9.66687248933379e-34,1.09005636379343e-32,"GPR37","2861","G protein-coupled receptor 37"
"ENSG00000168393",398.08702888234,-1.19534829813075,0.0987341952256681,-12.1067305546842,9.72955337911691e-34,1.09628560933811e-32,"DTYMK","1841","deoxythymidylate kinase"
"ENSG00000107104",521.150777522552,-1.0374728389466,0.085726037203667,-12.1021905687975,1.02830014545422e-33,1.15776069852592e-32,"KANK1","23189","KN motif and ankyrin repeat domains 1"
"ENSG00000013588",783.401810038254,-1.02385810475749,0.0846117541754956,-12.1006604192826,1.04764926397691e-33,1.17864540858715e-32,"GPRC5A","9052","G protein-coupled receptor class C group 5 member A"
"ENSG00000198860",373.008493722659,-1.22988641479337,0.10166864467688,-12.0970080667658,1.0953083829544e-33,1.23132379465919e-32,"TSEN15","116461","tRNA splicing endonuclease subunit 15"
"ENSG00000158669",1873.4123916517,0.639702764887796,0.052882584215402,12.0966623393847,1.09992980169363e-33,1.23557663242079e-32,"GPAT4","137964","glycerol-3-phosphate acyltransferase 4"
"ENSG00000163491",142.818009557937,2.07230064530167,0.171446715082614,12.0871411522997,1.23510081968632e-33,1.38636069158698e-32,"NEK10","152110","NIMA related kinase 10"
"ENSG00000012822",1448.5848772585,0.703088821913415,0.0582050063781464,12.0795248667372,1.3550043677651e-33,1.5194533624578e-32,"CALCOCO1","57658","calcium binding and coiled-coil domain 1"
"ENSG00000144554",150.096850302816,-2.09867755890384,0.173739056433795,-12.0794805841688,1.35573427305741e-33,1.5194533624578e-32,"FANCD2","2177","FA complementation group D2"
"ENSG00000102384",125.278869218988,-2.26344965593297,0.187428128624184,-12.0763605364244,1.40815705428062e-33,1.57700749741548e-32,"CENPI","2491","centromere protein I"
"ENSG00000117410",1576.47066084479,0.728816584418361,0.0603629395424613,12.0739080956402,1.45077188780054e-33,1.62349856358423e-32,"ATP6V0B","533","ATPase H+ transporting V0 subunit b"
"ENSG00000136450",2148.98759753827,-0.674463671526923,0.0558637413007844,-12.0733709526442,1.46027521381224e-33,1.63289348263769e-32,"SRSF1","6426","serine and arginine rich splicing factor 1"
"ENSG00000133612",1299.57258598647,0.733923208534957,0.0608014602863104,12.0708154882951,1.50634110022194e-33,1.68312775853457e-32,"AGAP3","116988","ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"
"ENSG00000166197",1115.68512706749,-0.799956425112108,0.0663283760709548,-12.0605459156177,1.70648007154793e-33,1.90531085564193e-32,"NOLC1","9221","nucleolar and coiled-body phosphoprotein 1"
"ENSG00000225697",361.677089606083,1.35680924878052,0.11250675617007,12.0598024062617,1.72195537948985e-33,1.92113386698875e-32,"SLC26A6","65010","solute carrier family 26 member 6"
"ENSG00000145860",2348.06885666349,0.58101867537024,0.0481872312469714,12.0575235458617,1.77026095903598e-33,1.97353298141243e-32,"RNF145","153830","ring finger protein 145"
"ENSG00000129317",485.694658969882,-1.12335806082563,0.0932151928145877,-12.0512335694041,1.91068837143159e-33,2.12847507317905e-32,"PUS7L","83448","pseudouridine synthase 7 like"
"ENSG00000198833",1292.65475881955,-0.755561110613068,0.0627100862444373,-12.0484782570378,1.97563587994035e-33,2.19916326273118e-32,"UBE2J1","51465","ubiquitin conjugating enzyme E2 J1"
"ENSG00000099341",2290.70534009489,-0.632859669302474,0.0525451255607839,-12.0441175570203,2.08293461534152e-33,2.31685210270969e-32,"PSMD8","5714","proteasome 26S subunit, non-ATPase 8"
"ENSG00000107819",1069.3383702425,-0.79014306233498,0.0656207420079031,-12.0410565037472,2.16169269069064e-33,2.40264154414771e-32,"SFXN3","81855","sideroflexin 3"
"ENSG00000151729",204.092582447035,-1.75726117354878,0.145958505846964,-12.0394571275705,2.20401243013954e-33,2.44783234328534e-32,"SLC25A4","291","solute carrier family 25 member 4"
"ENSG00000148358",1915.12078816021,-0.677051601860144,0.0562423029081424,-12.0381201844799,2.24001884148698e-33,2.48594862092132e-32,"GPR107","57720","G protein-coupled receptor 107"
"ENSG00000129351",4265.8970901399,-0.511241490640176,0.0424840032313891,-12.0337409790621,2.36210005172118e-33,2.6194605389215e-32,"ILF3","3609","interleukin enhancer binding factor 3"
"ENSG00000091428",178.710159644207,1.84032861895117,0.152948531906927,12.0323392189934,2.4025566647014e-33,2.66232181386235e-32,"RAPGEF4","11069","Rap guanine nucleotide exchange factor 4"
"ENSG00000142676",6541.68685868825,-0.48495896412733,0.0403219751904321,-12.0271629015437,2.55800536234185e-33,2.83244801128431e-32,"RPL11","6135","ribosomal protein L11"
"ENSG00000196975",1033.33256048358,0.803732622651553,0.0668392415599681,12.0248615019134,2.63028779683073e-33,2.91029891514199e-32,"ANXA4","307","annexin A4"
"ENSG00000100354",797.664065892095,1.01782419533878,0.0847290124426978,12.0126998532779,3.04731170862646e-33,3.36918829420381e-32,"TNRC6B","23112","trinucleotide repeat containing adaptor 6B"
"ENSG00000177076",97.1484461411842,2.73659755325142,0.22792318223162,12.0066661339891,3.27795095619934e-33,3.62147235325831e-32,"ACER2","340485","alkaline ceramidase 2"
"ENSG00000139826",524.432516935831,1.0341886174166,0.0862671364643708,11.9882108042815,4.09658134136207e-33,4.52250305685349e-32,"ABHD13","84945","abhydrolase domain containing 13"
"ENSG00000070756",11030.2578302539,-0.46731023850547,0.0389999819694882,-11.9823193475082,4.39843334189652e-33,4.85210408629273e-32,"PABPC1","26986","poly(A) binding protein cytoplasmic 1"
"ENSG00000172466",1470.0241733263,0.703138285483884,0.0587049494184136,11.9774958065688,4.66193782745336e-33,5.13894089012772e-32,"ZNF24","7572","zinc finger protein 24"
"ENSG00000135968",1045.5570168771,0.771356629708153,0.0644127853658224,11.9752099731032,4.79222801401589e-33,5.27861408599149e-32,"GCC2","9648","GRIP and coiled-coil domain containing 2"
"ENSG00000142002",1285.59441592029,-0.714685703024496,0.0596998489705241,-11.9713150928968,5.02261530780354e-33,5.52825275626651e-32,"DPP9","91039","dipeptidyl peptidase 9"
"ENSG00000105953",1451.03256973373,-0.703005727723974,0.0587260740126488,-11.9709301114281,5.0459763398694e-33,5.54982084305935e-32,"OGDH","4967","oxoglutarate dehydrogenase"
"ENSG00000142599",1448.30090895099,-0.7288328765452,0.0608942360765325,-11.9688319207945,5.17520616571841e-33,5.6877098039044e-32,"RERE","473","arginine-glutamic acid dipeptide repeats"
"ENSG00000105698",1199.27718541661,0.740652148226223,0.0618891992178473,11.967389424755,5.265952446016e-33,5.78313018996898e-32,"USF2","7392","upstream transcription factor 2, c-fos interacting"
"ENSG00000122870",1375.39648344306,0.704949116679975,0.0589132249759282,11.9658891016069,5.36201340146862e-33,5.88424076774717e-32,"BICC1","80114","BicC family RNA binding protein 1"
"ENSG00000164331",336.172422073272,1.29134410600585,0.10803819827939,11.9526623599034,6.28780989011272e-33,6.89507010122629e-32,"ANKRA2","57763","ankyrin repeat family A member 2"
"ENSG00000116120",771.789019592689,-0.946432807455045,0.079207602371926,-11.9487622287945,6.58993904698702e-33,7.22100532895872e-32,"FARSB","10056","phenylalanyl-tRNA synthetase subunit beta"
"ENSG00000168028",10359.7037567403,-0.443117490728838,0.0371057857479639,-11.9420053179484,7.14788121167756e-33,7.82655819448023e-32,"RPSA","3921","ribosomal protein SA"
"ENSG00000186591",3190.84852775602,0.594669774000113,0.0498136756204784,11.937881848567,7.51116543461675e-33,8.21822985711817e-32,"UBE2H","7328","ubiquitin conjugating enzyme E2 H"
"ENSG00000090621",2917.39878228282,-0.566661275759198,0.0474734677610447,-11.9363784127054,7.64813314773855e-33,8.36188325900376e-32,"PABPC4","8761","poly(A) binding protein cytoplasmic 4"
"ENSG00000100401",4049.64814824472,-0.522909044443604,0.0438085227454034,-11.9362400664028,7.66086086910393e-33,8.36958988056736e-32,"RANGAP1","5905","Ran GTPase activating protein 1"
"ENSG00000165996",213.136772769954,-1.6171572599904,0.135522712161156,-11.9327397910054,7.98997534355527e-33,8.72268567506056e-32,"HACD1","9200","3-hydroxyacyl-CoA dehydratase 1"
"ENSG00000123159",1913.41211138944,-0.612979761527591,0.0514214905699062,-11.9206921995826,9.23381493682566e-33,1.00731283892625e-31,"GIPC1","10755","GIPC PDZ domain containing family member 1"
"ENSG00000196367",1684.95342994441,-0.664291349908587,0.0557776729498916,-11.9096282576249,1.05446312157871e-32,1.14945839392212e-31,"TRRAP","8295","transformation/transcription domain associated protein"
"ENSG00000139625",553.170254434836,1.06275027533291,0.0892475469088387,11.9078934059493,1.07662955038116e-32,1.17275434689708e-31,"MAP3K12","7786","mitogen-activated protein kinase kinase kinase 12"
"ENSG00000085415",476.299528052192,-1.09748280334465,0.0921984293318049,-11.9034869823542,1.13503325783223e-32,1.2354593909846e-31,"SEH1L","81929","SEH1 like nucleoporin"
"ENSG00000198324",404.094921636125,1.27145251169863,0.106830485160189,11.9015888563281,1.1611510135114e-32,1.26295524997276e-31,"PHETA1","144717","PH domain containing endocytic trafficking adaptor 1"
"ENSG00000169926",1137.79266835014,0.769615539163852,0.064705587317555,11.8941125653774,1.2699573958646e-32,1.38028260326346e-31,"KLF13","51621","Kruppel like factor 13"
"ENSG00000150093",43408.3484587311,-0.453842748373126,0.0381667217035459,-11.891059229511,1.31725318324957e-32,1.43063208656833e-31,"ITGB1","3688","integrin subunit beta 1"
"ENSG00000013364",4778.19387456709,-0.479104105634347,0.0402965979728852,-11.889443023372,1.34299180073365e-32,1.45751201466955e-31,"MVP","9961","major vault protein"
"ENSG00000134824",2741.53681886557,0.719465742113936,0.0605148392021658,11.8890796307063,1.348847372452e-32,1.46278974063264e-31,"FADS2","9415","fatty acid desaturase 2"
"ENSG00000132549",1377.49495868649,0.795086031288167,0.066897492281132,11.8851395497289,1.41398721915834e-32,1.53230467911438e-31,"VPS13B","157680","vacuolar protein sorting 13 homolog B"
"ENSG00000175505",322.26710614889,1.43837271967862,0.121044769335489,11.8829812107949,1.45098478768343e-32,1.57124274804397e-31,"CLCF1","23529","cardiotrophin like cytokine factor 1"
"ENSG00000006007",1765.14840556124,0.651042426326677,0.0548121660057503,11.8776993096455,1.54563028212054e-32,1.67250360483792e-31,"GDE1","51573","glycerophosphodiester phosphodiesterase 1"
"ENSG00000038219",1784.69180553429,0.720714030868196,0.0606981398010986,11.8737416538612,1.62054170643602e-32,1.75227759863933e-31,"BOD1L1","259282","biorientation of chromosomes in cell division 1 like 1"
"ENSG00000144749",1207.77170685364,-0.712580463219281,0.0600139315055972,-11.8735841052643,1.6235973045719e-32,1.75429450694873e-31,"LRIG1","26018","leucine rich repeats and immunoglobulin like domains 1"
"ENSG00000122218",6923.31390375242,-0.479125758120528,0.0403571187231445,-11.8721497787639,1.65168002093279e-32,1.78333041381007e-31,"COPA","1314","coatomer protein complex subunit alpha"
"ENSG00000013375",2034.03616456234,-0.689556246754601,0.0580950562390246,-11.8694479598662,1.70589550186247e-32,1.84051888041354e-31,"PGM3","5238","phosphoglucomutase 3"
"ENSG00000042493",352.447759919272,-1.31304787774287,0.11064539711954,-11.8671712689889,1.75294961558559e-32,1.88990281159477e-31,"CAPG","822","capping actin protein, gelsolin like"
"ENSG00000072501",1790.10283733021,-0.646639657229804,0.0545122193212038,-11.8622882223817,1.85826229708923e-32,2.00197878176177e-31,"SMC1A","8243","structural maintenance of chromosomes 1A"
"ENSG00000144283",491.698978289651,-1.07055584647257,0.0902575968484774,-11.8611162257044,1.88445965725395e-32,2.02871924241115e-31,"PKP4","8502","plakophilin 4"
"ENSG00000135272",1476.1976105441,0.787770925313923,0.0664263435046203,11.8593149005579,1.92544098287083e-32,2.07132475952922e-31,"MDFIC","29969","MyoD family inhibitor domain containing"
"ENSG00000103202",2201.54585363377,-0.669975948124904,0.0565097040621264,-11.8559450849068,2.00449735692524e-32,2.15479810695581e-31,"NME4","4833","NME/NM23 nucleoside diphosphate kinase 4"
"ENSG00000011105",1341.77088360785,0.700450753129035,0.0590811689000484,11.8557362044416,2.00950247024177e-32,2.15860403836904e-31,"TSPAN9","10867","tetraspanin 9"
